actor_id,sentence,emotion,emotion_level,text
1025,TIE,Neutral,XX,tell exactly what happened
1025,TIE,Sad,XX,what happened
1025,TSI,Anger,XX,the surface is flick
1025,WSI,Neutral,XX,will stop in a couple of minutes
1026,DFA,Anger,XX,don't forget the jacket
1026,DFA,Disgust,XX,jacket jacket
1026,DFA,Fear,XX,don't forget the jacket
1026,DFA,Neutral,XX,don't forget a jacket
1026,DFA,Sad,XX,don't forget the jacket
1026,IEO,Anger,HI,it's 11:00
1026,IEO,Anger,LO,at 11:00
1026,IEO,Anger,MD,it's 11 O'Clock
1026,IEO,Disgust,LO,set alarm clock
1026,IEO,Disgust,MD,set alarm
1026,IEO,Happy,HI,make a 11 o'clock
1026,IEO,Happy,LO,11:00
1026,IEO,Happy,MD,it's 11:00
1026,IEO,Neutral,XX,it's 11 O'Clock
1026,IEO,Sad,MD,it's 11 O'Clock
1026,IOM,Neutral,XX,I am on my way to the meeting
1026,ITH,Anger,XX,I think I would talk to the appointment
1026,ITH,Disgust,XX,doctors appointment
1026,ITH,Neutral,XX,I think I have a doctor's appointment
1026,ITH,Sad,XX,I think I have a doctor's appointment
1026,ITS,Anger,XX,singers before
1026,ITS,Disgust,XX,I think I've seen this before
1026,ITS,Neutral,XX,I think I've seen this before
1026,IWL,Anger,XX,I would like a new alarm clock
1026,IWL,Disgust,XX,I would like a new alarm clock
1026,IWL,Happy,XX,I would like a new alarm clock
1026,IWL,Neutral,XX,I would like a new alarm clock
1026,IWL,Sad,XX,new alarm clock
1026,IWW,Anger,XX,I want to read this is about
1026,IWW,Disgust,XX,this is about
1026,IWW,Neutral,XX,I Wonder What this is about
1026,MTI,Anger,XX,maybe tomorrow will be cold
1026,MTI,Disgust,XX,movie with moral will be called
1026,MTI,Happy,XX,maybe tomorrow it will be cold
1026,MTI,Neutral,XX,maybe tomorrow it will be called
1026,MTI,Sad,XX,maybe tomorrow will be called
1026,TAI,Anger,XX,the airplane is almost fall
1026,TAI,Disgust,XX,the airplane is almost fall
1026,TAI,Fear,XX,can you play some sports
1026,TAI,Happy,XX,the airplane is almost full
1026,TAI,Neutral,XX,the airplane is almost full
1026,TAI,Sad,XX,Mia Khalifa most fall
1026,TIE,Anger,XX,that is exactly what happened
1026,TIE,Disgust,XX,that is exactly what happened
1026,TIE,Fear,XX,that is exactly what happened
1026,TIE,Happy,XX,that is exactly what happened
1026,TIE,Neutral,XX,that is exactly what happened
1026,TIE,Sad,XX,when is exactly what happened
1026,TSI,Anger,XX,the surface is slack
1026,TSI,Happy,XX,the services like
1026,TSI,Neutral,XX,the surface is slack
1026,WSI,Anger,XX,what's up in a couple of minutes
1026,WSI,Disgust,XX,minutes
1026,WSI,Neutral,XX,will stop in a couple of minutes
1026,WSI,Sad,XX,Mustafa couple of minutes
1027,DFA,Anger,XX,don't forget to jacket
1027,DFA,Fear,XX,comfortable jacket
1027,DFA,Happy,XX,don't forget a jacket
1027,DFA,Neutral,XX,don't forget a jacket
1027,IEO,Anger,HI,it's a level a clock
1027,IEO,Anger,LO,it's 11:00
1027,IEO,Fear,HI,it's 11 O'Clock
1027,IEO,Neutral,XX,it's 11 O'Clock
1027,IOM,Anger,XX,I am on my way to the meeting
1027,IOM,Disgust,XX,I'm on my way the meeting
1027,IOM,Fear,XX,among my weather meaning
1027,IOM,Happy,XX,what is the meaning
1027,IOM,Neutral,XX,I'm on my way to the meeting
1027,IOM,Sad,XX,I am on my way in the meaning
1027,ITH,Anger,XX,I think I have a doctor's appointment
1027,ITH,Disgust,XX,disappointment
1027,ITH,Fear,XX,appointment
1027,ITH,Happy,XX,doctors appointment
1027,ITH,Neutral,XX,I think I have a doctor's appointment
1027,ITH,Sad,XX,I think I have a doctor's appointment
1027,ITS,Anger,XX,article seen this before
1027,ITS,Fear,XX,I think I've seen this before
1027,IWL,Anger,XX,I would like a new alarm clock
1027,IWL,Disgust,XX,I like a new alarm clock
1027,IWL,Fear,XX,I would like a new alarm clock
1027,IWL,Happy,XX,I would like a new alarm clock
1027,IWL,Neutral,XX,I would like a new alarm clock
1027,IWW,Anger,XX,I want to know what this is about
1027,MTI,Anger,XX,maybe tomorrow will be cold
1027,MTI,Neutral,XX,maybe tomorrow will be cold
1027,TAI,Anger,XX,the airplane is almost fall
1027,TAI,Disgust,XX,airplane is almost 4
1027,TAI,Fear,XX,air pollution
1027,TAI,Happy,XX,air pollution
1027,TAI,Neutral,XX,airplane is almost 4
1027,TIE,Anger,XX,that is exactly what happened
1027,TIE,Disgust,XX,that is exactly what happened
1027,TIE,Fear,XX,where is exactly what happened
1027,TIE,Neutral,XX,that is exactly what happened
1027,TIE,Sad,XX,that is exactly what happened
1027,TSI,Anger,XX,the surface is flick
1027,TSI,Fear,XX,surface slick
1027,TSI,Happy,XX,the surfaces lake
1027,TSI,Neutral,XX,surface Islamic
1027,WSI,Anger,XX,will stop in a couple of minutes
1027,WSI,Disgust,XX,what's happening couple of minutes
1027,WSI,Neutral,XX,will stop in a couple of minutes
1028,DFA,Anger,XX,don't forget jacket
1028,DFA,Disgust,XX,don't forget it jacket
1028,DFA,Fear,XX,don't forget a jacket
1028,DFA,Happy,XX,don't forget a jacket
1028,DFA,Neutral,XX,don't forget a jacket
1028,IEO,Fear,HI,11:00
1028,IEO,Sad,LO,11:00
1028,IOM,Anger,XX,turn on my way to the meeting
1028,IOM,Disgust,XX,I am on my way to the meeting
1028,IOM,Happy,XX,turn on my way to the meeting
1028,IOM,Neutral,XX,I am on my way to the
1028,IOM,Sad,XX,I am on my way to beat
1028,ITH,Anger,XX,I think I have a doctor's appointment
1028,ITH,Disgust,XX,I think I have a doctor's appointment
1028,ITH,Fear,XX,please think I have a doctor's appointment
1028,ITH,Neutral,XX,I think I have a doctor's appointment
1028,ITS,Anger,XX,I think I've seen this before
1028,ITS,Disgust,XX,I think I've seen this before
1028,ITS,Fear,XX,I said this before
1028,ITS,Happy,XX,I can see this before
1028,ITS,Neutral,XX,I think I've seen this before
1028,ITS,Sad,XX,I think
1028,IWL,Anger,XX,I would like a new alarm
1028,IWL,Disgust,XX,I would like a new alarm clock
1028,IWL,Fear,XX,I would like a new alarm clock
1028,IWL,Neutral,XX,I would like a new alarm clock
1028,IWL,Sad,XX,new alarm clock
1028,IWW,Disgust,XX,I Wonder What this is about
1028,IWW,Happy,XX,I want to do this is about
1028,IWW,Neutral,XX,I Wonder What this is about
1028,IWW,Sad,XX,I Wonder What this is about
1028,MTI,Disgust,XX,play brahmaraksh episode
1028,MTI,Fear,XX,TV remote
1028,MTI,Happy,XX,maybe tomorrow will be cold
1028,MTI,Neutral,XX,maybe tomorrow it will be cold
1028,TAI,Anger,XX,the airplane is almost 4
1028,TAI,Fear,XX,air conditioners for
1028,TAI,Neutral,XX,the airplane is almost for
1028,TIE,Anger,XX,that is exactly what happened
1028,TIE,Disgust,XX,where is exactly what happened
1028,TIE,Fear,XX,how is exactly what happened
1028,TIE,Happy,XX,can you exactly what happened
1028,TIE,Neutral,XX,there is exactly what happened
1028,TSI,Anger,XX,the surface is sick
1028,TSI,Disgust,XX,the surfaces like
1028,TSI,Fear,XX,the surface is snake
1028,TSI,Neutral,XX,the surface is sick
1028,WSI,Anger,XX,will start in a couple of minutes
1028,WSI,Disgust,XX,will stop in a couple of minutes
1028,WSI,Fear,XX,please stop in a couple of minutes
1028,WSI,Neutral,XX,will stop in a
1029,DFA,Anger,XX,don't forget a jacket
1029,DFA,Disgust,XX,don't forget a jacket
1029,DFA,Fear,XX,don't forget to jacket
1029,DFA,Neutral,XX,don't forget a jacket
1029,IEO,Anger,LO,it's 11:00
1029,IEO,Neutral,XX,it's 11 O'Clock
1029,IEO,Sad,HI,is 11:00
1029,IOM,Anger,XX,I am on my way to the meeting
1029,IOM,Happy,XX,I am on my way to the meeting
1029,IOM,Neutral,XX,I am on my way to the meeting
1029,ITH,Happy,XX,I think I have a doctor's appointment
1029,ITH,Neutral,XX,I think I have a doctor's appointment
1029,ITH,Sad,XX,I think I have a doctor's appointment
1029,ITS,Anger,XX,I think I've seen this before
1029,ITS,Neutral,XX,I think I've seen this before
1029,ITS,Sad,XX,I think I've seen this before
1029,IWL,Anger,XX,I would like a new alarm clock
1029,IWL,Fear,XX,new alarm clock
1029,IWL,Happy,XX,I would like a new alarm clock
1029,IWL,Neutral,XX,I would like a new alarm clock
1029,IWL,Sad,XX,I would like a new alarm clock
1029,IWW,Anger,XX,I Wonder What this is about
1029,IWW,Disgust,XX,I Wonder What this is about
1029,IWW,Neutral,XX,I Wonder What this is about
1029,IWW,Sad,XX,I don't know what this is about
1029,MTI,Anger,XX,maybe tomorrow it will be cold
1029,MTI,Disgust,XX,maybe tomorrow will be called
1029,MTI,Fear,XX,maybe tomorrow will be cold
1029,MTI,Happy,XX,maybe tomorrow will be cold
1029,MTI,Neutral,XX,maybe tomorrow it will be called
1029,MTI,Sad,XX,maybe tomorrow will be cold
1029,TAI,Anger,XX,the airplane is almost 4
1029,TAI,Fear,XX,airplane mode
1029,TAI,Happy,XX,the airplane is almost 4
1029,TIE,Anger,XX,what happened
1029,TIE,Disgust,XX,that is exactly what happened
1029,TIE,Fear,XX,there is exactly what happened
1029,TIE,Happy,XX,that is exactly what happened
1029,TIE,Neutral,XX,that is exactly what happened
1029,TSI,Anger,XX,the surface is sick
1029,TSI,Happy,XX,the services SL
1029,TSI,Neutral,XX,the service is FL
1029,WSI,Anger,XX,rooftop in a couple of minutes
1029,WSI,Disgust,XX,couple minutes
1029,WSI,Happy,XX,please stop in a couple of minutes
1029,WSI,Neutral,XX,will stop in a couple of minutes
1030,DFA,Anger,XX,don't forget the jacket
1030,DFA,Disgust,XX,don't forget the jacket
1030,DFA,Fear,XX,don't forget a jacket
1030,DFA,Happy,XX,don't forget the jacket
1030,DFA,Neutral,XX,don't forget a jacket
1030,DFA,Sad,XX,don't forget to jacket
1030,IEO,Anger,HI,it's 11 O'Clock
1030,IEO,Anger,LO,Apple 11 o'clock
1030,IEO,Anger,MD,it's 11:00
1030,IEO,Disgust,HI,at 11:00
1030,IEO,Disgust,MD,it's 11:00
1030,IEO,Happy,HI,is 11:00
1030,IEO,Neutral,XX,set alarm clock
1030,IOM,Anger,XX,I am on my way to the meeting
1030,IOM,Disgust,XX,on my way the meeting
1030,IOM,Neutral,XX,I am on my way to the meeting
1030,IOM,Sad,XX,I'm on my way to the meeting
1030,ITH,Anger,XX,I think I have a doctor's appointment
1030,ITH,Disgust,XX,appointment
1030,ITH,Neutral,XX,I think I have a doctor's appointment
1030,ITH,Sad,XX,I think I have a doctor's appointment
1030,ITS,Anger,XX,I think that scene is before
1030,ITS,Disgust,XX,I think I've seen this before
1030,ITS,Fear,XX,I think I've seen this before
1030,ITS,Happy,XX,I think I have seen this before
1030,IWL,Anger,XX,I would like a new alarm clock
1030,IWL,Disgust,XX,new alarm clock
1030,IWL,Fear,XX,I would like to new alarm clock
1030,IWL,Happy,XX,I would like a new alarm clock
1030,IWL,Neutral,XX,I would like a new alarm clock
1030,IWL,Sad,XX,I would like a new alarm clock
1030,IWW,Anger,XX,I Wonder What this is about
1030,IWW,Fear,XX,I want what this is about
1030,IWW,Happy,XX,I want to what this is about
1030,IWW,Neutral,XX,I Wonder What this is about
1030,IWW,Sad,XX,I want to what this is about
1030,MTI,Anger,XX,maybe tomorrow will be cold
1030,MTI,Disgust,XX,David tomorrow will be cold
1030,MTI,Fear,XX,maybe tomorrow will be cold
1030,MTI,Happy,XX,maybe tomorrow will be cold
1030,MTI,Neutral,XX,it will be cold
1030,MTI,Sad,XX,maybe tomorrow will be cold
1030,TAI,Anger,XX,the airplane is almost full
1030,TAI,Disgust,XX,airplane is almost fall
1030,TAI,Fear,XX,the airplane is almost full
1030,TAI,Neutral,XX,airplane is almost for
1030,TAI,Sad,XX,the airplane is almost for
1030,TIE,Anger,XX,there is exactly what happened
1030,TIE,Disgust,XX,that is exactly what happened
1030,TIE,Fear,XX,that is exactly what happened
1030,TIE,Happy,XX,that is exactly what happened
1030,TIE,Neutral,XX,that is exactly what happened
1030,TIE,Sad,XX,what is exactly what happened
1030,TSI,Anger,XX,the surface is flick
1030,TSI,Neutral,XX,the surface is flick
1030,TSI,Sad,XX,the surface is flick
1030,WSI,Anger,XX,vista in a couple of minutes
1030,WSI,Disgust,XX,will stop in a couple of minutes
1030,WSI,Fear,XX,who started couple minutes
1030,WSI,Happy,XX,will stop the couple of minutes
1031,DFA,Anger,XX,don't forget a jacket
1031,DFA,Disgust,XX,don't forget a jacket
1031,DFA,Fear,XX,don't forget the jacket
1031,DFA,Happy,XX,don't forget a jacket
1031,DFA,Neutral,XX,don't forget the jacket
1031,IEO,Anger,HI,it's 11:00
1031,IEO,Anger,LO,it's 11:00
1031,IEO,Anger,MD,it's 11:00
1031,IEO,Disgust,LO,11:00
1031,IEO,Fear,HI,it's 11:00
1031,IEO,Happy,HI,is 11:00
1031,IEO,Neutral,XX,it's 11:00
1031,IOM,Anger,XX,I am on my way to the meeting
1031,IOM,Disgust,XX,I am on my way to the meeting
1031,IOM,Fear,XX,I am on my way the meeting
1031,IOM,Neutral,XX,I am on my way to the meeting
1031,IOM,Sad,XX,I'm on my way to the meeting
1031,ITH,Anger,XX,I think I have a doctor's appointment
1031,ITH,Disgust,XX,I think I have a doctor's appointment
1031,ITH,Fear,XX,I think I have a doubt is appointment
1031,ITH,Happy,XX,I think have a doctor's appointment
1031,ITH,Neutral,XX,I think I have a doctor's appointment
1031,ITH,Sad,XX,I think I have a doctor's appointment
1031,ITS,Anger,XX,I think I've seen this before
1031,ITS,Disgust,XX,I think I have seen this before
1031,ITS,Fear,XX,I think I have seen this before
1031,ITS,Happy,XX,I think I have seen this before
1031,ITS,Neutral,XX,I think I have seen this before
1031,ITS,Sad,XX,I think I have seen this before
1031,IWL,Anger,XX,I would like a new alarm clock
1031,IWL,Disgust,XX,I would like to knew alarm clock
1031,IWL,Fear,XX,I would like a new alarm clock
1031,IWL,Happy,XX,I would like a new alarm clock
1031,IWL,Neutral,XX,I would like a new alarm clock
1031,IWL,Sad,XX,I would like a new alarm clock
1031,IWW,Anger,XX,I Wonder What this is about
1031,IWW,Neutral,XX,I want about this is about
1031,IWW,Sad,XX,I want about this is about
1031,MTI,Anger,XX,maybe tomorrow will be cold
1031,MTI,Disgust,XX,maybe tomorrow be cold
1031,MTI,Fear,XX,maybe tomorrow we call
1031,MTI,Happy,XX,maybe tomorrow will be cold
1031,MTI,Neutral,XX,maybe tomorrow it will be cold
1031,MTI,Sad,XX,maybe tomorrow be cold
1031,TAI,Anger,XX,the airplane is almost 4
1031,TAI,Fear,XX,your plan is almost 4
1031,TAI,Happy,XX,airplane is almost 4
1031,TAI,Neutral,XX,the airplane is almost for
1031,TAI,Sad,XX,airplane is almost full
1031,TIE,Anger,XX,that is exactly what happened
1031,TIE,Disgust,XX,where is exactly what happened
1031,TIE,Fear,XX,where is exactly what happened
1031,TIE,Sad,XX,what happened
1031,TSI,Anger,XX,the surfaces flick
1031,TSI,Fear,XX,the surface is sick
1031,TSI,Neutral,XX,the surfaces like
1031,TSI,Sad,XX,the surfaces like
1031,WSI,Anger,XX,what's up in a couple of minutes
1031,WSI,Disgust,XX,will stop in a couple minutes
1031,WSI,Fear,XX,stop in a couple of minutes
1031,WSI,Neutral,XX,will stop in a couple of minutes
1031,WSI,Sad,XX,what's up in a couple of minutes
1032,DFA,Anger,XX,don't forget the jacket
1032,DFA,Disgust,XX,don't forget that jacket
1032,DFA,Fear,XX,don't forget the jacket
1032,DFA,Neutral,XX,don't forget the jacket
1032,DFA,Sad,XX,comfortable jacket
1032,IEO,Anger,HI,it's a lovely clock
1032,IEO,Anger,LO,it's 11 O'Clock
1032,IEO,Anger,MD,it's a 11:00
1032,IEO,Disgust,HI,it's 11 O'Clock
1032,IEO,Disgust,LO,it's 11 O'Clock
1032,IEO,Disgust,MD,it's 11 O'Clock
1032,IEO,Fear,MD,it's open the clock
1032,IEO,Neutral,XX,it's 11 O'Clock
1032,IOM,Anger,XX,I am on my way to the meeting
1032,IOM,Disgust,XX,on my way to the meeting
1032,IOM,Fear,XX,I am on my way to a meeting
1032,IOM,Neutral,XX,I know my way to the meaning
1032,ITH,Anger,XX,I think I have a doctor's appointment
1032,ITH,Disgust,XX,think I have a doctor's appointment
1032,ITH,Fear,XX,think I have a doctor's appointment
1032,ITH,Neutral,XX,I think I have a doctor's appointment
1032,ITH,Sad,XX,I have a doctor's appointment
1032,ITS,Anger,XX,I think I've seen this before
1032,ITS,Disgust,XX,I think I've seen this before
1032,ITS,Fear,XX,wake up seeing this before
1032,ITS,Happy,XX,I think I sing this before
1032,ITS,Neutral,XX,I think I've seen this before
1032,ITS,Sad,XX,wake up scenes before
1032,IWL,Anger,XX,I would like a new alarm clock
1032,IWL,Disgust,XX,I would like a new alarm clock
1032,IWL,Fear,XX,would you like a new alarm clock
1032,IWL,Happy,XX,I would like a new alarm clock
1032,IWL,Neutral,XX,I would like a new alarm clock
1032,IWL,Sad,XX,I would like to know alarm clock
1032,IWW,Anger,XX,I Wonder What this is about
1032,IWW,Disgust,XX,I want do with this is about
1032,IWW,Fear,XX,I want the weather
1032,IWW,Happy,XX,I Wonder What this is about
1032,IWW,Neutral,XX,I Wonder What this is about
1032,IWW,Sad,XX,on the way this is about
1032,MTI,Anger,XX,maybe tomorrow it will be called
1032,MTI,Disgust,XX,maybe tomorrow it will be called
1032,MTI,Neutral,XX,maybe tomorrow it will be cold
1032,MTI,Sad,XX,maybe tomorrow will be cold
1032,TAI,Anger,XX,the airplane is almost
1032,TAI,Disgust,XX,airplane is almost 4
1032,TAI,Fear,XX,you play with almost for
1032,TAI,Neutral,XX,the airplane is almost for
1032,TAI,Sad,XX,PF time is almost for
1032,TIE,Anger,XX,that is exactly what happened
1032,TIE,Disgust,XX,what is exactly what happened
1032,TIE,Fear,XX,that is exactly what happened
1032,TIE,Happy,XX,where is exactly what happened
1032,TIE,Sad,XX,at exactly what happened
1032,TSI,Anger,XX,the surfaces flick
1032,TSI,Fear,XX,the surfaces like
1032,TSI,Happy,XX,the surface is slip
1032,TSI,Neutral,XX,the surface is
1032,TSI,Sad,XX,surfaces like
1032,WSI,Disgust,XX,Blue star in a couple of minutes
1032,WSI,Fear,XX,what's happening couple of minutes
1032,WSI,Neutral,XX,will stop in a couple of minutes
1032,WSI,Sad,XX,Ustad in a couple of minutes
1033,DFA,Anger,XX,don't forget jacket
1033,DFA,Disgust,XX,don't forget jacket
1033,DFA,Fear,XX,don't forget to jacket
1033,DFA,Happy,XX,talk to get a jacket
1033,DFA,Neutral,XX,don't forget a jacket
1033,DFA,Sad,XX,don't forget jacket
1033,IEO,Anger,LO,it's 11:00
1033,IEO,Anger,MD,it's 11:00
1033,IEO,Disgust,LO,11:00
1033,IEO,Fear,LO,11:00
1033,IEO,Happy,HI,it's 11:00
1033,IEO,Happy,LO,it's 11:00
1033,IEO,Happy,MD,it's 11:00
1033,IEO,Neutral,XX,it's 11 O'Clock
1033,IOM,Anger,XX,among my wedding meaning
1033,IOM,Neutral,XX,I am on my way to the meaning
1033,ITH,Disgust,XX,I think I have a doctor's appointment
1033,ITH,Neutral,XX,I think I have a doctor's poem
1033,ITH,Sad,XX,I think I have a doctor's appointment
1033,ITS,Fear,XX,I think I've seen this before
1033,ITS,Neutral,XX,I think I've seen this before
1033,ITS,Sad,XX,scenes before
1033,IWL,Anger,XX,I would like a new alarm clock
1033,IWL,Disgust,XX,I would like a new alarm clock
1033,IWL,Fear,XX,I would like a new alarm clock
1033,IWL,Happy,XX,I would like a new alarm clock
1033,IWL,Neutral,XX,I would like a new alarm clock
1033,IWL,Sad,XX,I would like a new alarm clock
1033,IWW,Anger,XX,I want to spell
1033,IWW,Happy,XX,I want to visit
1033,IWW,Neutral,XX,I Wonder What this is about
1033,IWW,Sad,XX,I want about
1033,MTI,Anger,XX,maybe tomorrow will be cold
1033,MTI,Disgust,XX,maybe tomorrow we called
1033,MTI,Fear,XX,maybe tomorrow will be cold
1033,MTI,Happy,XX,maybe tomorrow what we call
1033,MTI,Neutral,XX,maybe tomorrow it will be
1033,MTI,Sad,XX,maybe tomorrow will be cold
1033,TAI,Anger,XX,airplane is almost 4
1033,TAI,Disgust,XX,airplane is almost
1033,TAI,Fear,XX,the airplane is almost 4
1033,TAI,Happy,XX,air pollution is 4
1033,TAI,Neutral,XX,airplane is almost 4
1033,TIE,Anger,XX,that is exactly what happened
1033,TIE,Fear,XX,that is exactly what happened
1033,TIE,Happy,XX,that is exactly what happens
1033,TIE,Neutral,XX,that is exactly what happened
1033,TSI,Anger,XX,the surface is snake
1033,TSI,Disgust,XX,the surfaces like
1033,TSI,Fear,XX,the surface is flick
1033,TSI,Happy,XX,the surface is flick
1033,TSI,Neutral,XX,the surface is flick
1033,WSI,Anger,XX,stop the couple minutes
1033,WSI,Fear,XX,stop in a couple of minutes
1033,WSI,Happy,XX,visthapan a couple minutes
1033,WSI,Neutral,XX,what's up in a couple of minutes
1033,WSI,Sad,XX,Mushtaq in a cup of minutes
1034,DFA,Anger,XX,don't forget a jacket
1034,DFA,Fear,XX,don't forget the jacket
1034,DFA,Happy,XX,don't forget the jacket
1034,DFA,Neutral,XX,don't forget the jacket
1034,DFA,Sad,XX,don't forget the jacket
1034,IEO,Anger,HI,it's 11 O'Clock
1034,IEO,Disgust,HI,it's 11:00
1034,IEO,Fear,MD,so 11:00
1034,IEO,Sad,HI,so 11:00
1034,IEO,Sad,MD,it's 11 O'Clock
1034,IOM,Anger,XX,I am on my way to the meeting
1034,IOM,Happy,XX,I am on my way
1034,IOM,Neutral,XX,I am on my way to the meeting
1034,IOM,Sad,XX,I am on my way to the meeting
1034,ITH,Anger,XX,I think I have a doctor's appointment
1034,ITH,Disgust,XX,I think I have a daughters of appointment
1034,ITH,Fear,XX,I think I have a doctor's appointment
1034,ITS,Anger,XX,I think I have seen this before
1034,ITS,Disgust,XX,wake up saying this before
1034,ITS,Happy,XX,I think I've seen this before
1034,ITS,Neutral,XX,I think I have seen this before
1034,ITS,Sad,XX,Epic caption this before
1034,IWL,Anger,XX,I would like a new alarm clock
1034,IWL,Fear,XX,I would like a new alarm clock
1034,IWL,Neutral,XX,I would like a new alarm clock
1034,IWL,Sad,XX,new alarm clock
1034,IWW,Anger,XX,I Wonder What this is about
1034,IWW,Fear,XX,I want to address
1034,IWW,Happy,XX,I want about this is about
1034,IWW,Neutral,XX,I want to work this is about
1034,IWW,Sad,XX,I want about this is about
1034,MTI,Anger,XX,maybe tomorrow will be cold
1034,MTI,Fear,XX,call
1034,MTI,Happy,XX,will be cold
1034,MTI,Neutral,XX,maybe tomorrow will be cold
1034,MTI,Sad,XX,play me tomorrow will be called
1034,TAI,Anger,XX,aeroplane is almost fall
1034,TAI,Disgust,XX,share price of
1034,TAI,Fear,XX,airplane so much for
1034,TAI,Happy,XX,airplane is almost for
1034,TAI,Neutral,XX,air pollution
1034,TAI,Sad,XX,airplane is almost for
1034,TIE,Anger,XX,that is exactly what happened
1034,TIE,Disgust,XX,I just exactly what happened
1034,TIE,Fear,XX,that is exactly what happened
1034,TIE,Happy,XX,what happened
1034,TIE,Neutral,XX,what happened
1034,TSI,Disgust,XX,services like
1034,TSI,Neutral,XX,the surfaces like
1034,TSI,Sad,XX,surface is like
1034,WSI,Anger,XX,stop in a couple of minutes
1034,WSI,Happy,XX,what's happened a couple of minutes
1035,DFA,Happy,XX,jacket jacket
1035,DFA,Neutral,XX,don't forget the jacket
1035,IEO,Anger,HI,if 11:00
1035,IEO,Anger,LO,it's 11:00
1035,IEO,Anger,MD,it's 11:00
1035,IEO,Disgust,MD,11:00
1035,IEO,Fear,MD,11:00
1035,IEO,Happy,HI,if 11:00
1035,IEO,Happy,MD,the 11:00
1035,IEO,Neutral,XX,it's 11 O'Clock
1035,IEO,Sad,HI,set alarm clock
1035,IEO,Sad,MD,11:00
1035,IOM,Anger,XX,I'm on my way to the meeting
1035,IOM,Neutral,XX,I am on my way to the meeting
1035,ITH,Disgust,XX,appointment
1035,ITH,Neutral,XX,I think I have a doctor's appointment
1035,ITS,Anger,XX,I think I think is before
1035,ITS,Neutral,XX,I think I've seen this before
1035,IWL,Anger,XX,I would like to alarm clock
1035,IWL,Disgust,XX,long clock
1035,IWL,Fear,XX,I would like to alarm clock
1035,IWL,Neutral,XX,I would like a new alarm clock
1035,IWW,Anger,XX,I want about this is about
1035,IWW,Disgust,XX,I Wonder What this is about
1035,IWW,Neutral,XX,I want about this is about
1035,MTI,Anger,XX,maybe tomorrow it will be called
1035,MTI,Neutral,XX,maybe tomorrow it will be cold
1035,TAI,Anger,XX,the airplane is almost 4
1035,TAI,Disgust,XX,airplane is almost 4
1035,TAI,Neutral,XX,airplane is almost home
1035,TIE,Anger,XX,that is exactly what happened
1035,TIE,Disgust,XX,exactly what happened
1035,TIE,Fear,XX,that is exactly what happened
1035,TIE,Happy,XX,there is exactly what happened
1035,TIE,Neutral,XX,there is exactly what happened
1035,TIE,Sad,XX,play what happened
1035,TSI,Neutral,XX,the surface is flick
1035,TSI,Sad,XX,surfaces lake
1035,WSI,Anger,XX,Musafir couple of minutes
1035,WSI,Neutral,XX,couple of minutes
1036,DFA,Anger,XX,don't forget jacket
1036,DFA,Disgust,XX,don't forget a jacket
1036,DFA,Fear,XX,top 50 richest
1036,DFA,Happy,XX,don't forget to jacket
1036,DFA,Neutral,XX,don't forget a jacket
1036,DFA,Sad,XX,top 50 jacket
1036,IEO,Anger,HI,it's 11 O'Clock
1036,IEO,Anger,LO,it's 11 O'Clock
1036,IEO,Anger,MD,11 o'clock
1036,IEO,Disgust,HI,set alarm clock
1036,IEO,Fear,LO,11:00
1036,IEO,Happy,LO,11 o'clock
1036,IEO,Sad,HI,it's a 11:00
1036,IEO,Sad,LO,pixel 11:00
1036,IEO,Sad,MD,it's 11 O'Clock
1036,IOM,Anger,XX,on my way to the meeting
1036,IOM,Fear,XX,homemade meaning
1036,IOM,Neutral,XX,I'm on my way to the meaning
1036,IOM,Sad,XX,I'm on my way to the meeting
1036,ITH,Anger,XX,appointment
1036,ITH,Disgust,XX,theek I have a doctor's appointment
1036,ITH,Fear,XX,disappointment
1036,ITH,Sad,XX,I think I have a doctor's appointment
1036,ITS,Happy,XX,I think I seen this before
1036,ITS,Neutral,XX,Africa seen this before
1036,ITS,Sad,XX,I think I have seen this before
1036,IWL,Fear,XX,I would like to do alarm clock
1036,IWL,Happy,XX,I would like a new alarm clock
1036,IWL,Neutral,XX,I like a new alarm clock
1036,IWL,Sad,XX,I would like a new alarm clock
1036,IWW,Anger,XX,I Wonder What this is about
1036,IWW,Disgust,XX,I Wonder What this is about
1036,IWW,Fear,XX,who won the what this is about
1036,IWW,Happy,XX,I Wonder What this is about
1036,IWW,Sad,XX,under what this is about
1036,MTI,Anger,XX,maybe tomorrow will be cold
1036,MTI,Disgust,XX,maybe tomorrow I will be cold
1036,MTI,Fear,XX,maybe tomorrow will be cold
1036,MTI,Happy,XX,maybe tomorrow will be cold
1036,MTI,Neutral,XX,maybe tomorrow it will be cold
1036,MTI,Sad,XX,tomorrow will be cold
1036,TAI,Fear,XX,the airplanes almost 4
1036,TAI,Happy,XX,airplane is almost
1036,TAI,Neutral,XX,the airplane is almost 4
1036,TAI,Sad,XX,plane is almost 4
1036,TIE,Disgust,XX,what happened
1036,TIE,Fear,XX,where is exactly what happened
1036,TIE,Happy,XX,where is exactly what happened
1036,TIE,Neutral,XX,that is exactly what happened
1036,TIE,Sad,XX,that is exactly what happened
1036,TSI,Anger,XX,the surfaces flick
1036,TSI,Disgust,XX,the services lake
1036,TSI,Fear,XX,the surface flick
1036,TSI,Happy,XX,the surfaces slake
1036,TSI,Neutral,XX,the surfaces flick
